mach;aoa;cl;cm;fidelity
0.7758333333333333;3.6666666666666665;0.5580749408118262;0.0599614154106342;low
0.7758333333333333;3.833333333333333;0.5600432866573692;0.0652764039138484;low
0.7758333333333333;4.0;0.5640994831403067;0.0700560352566369;low
0.7816666666666666;0.0;0.19618236828456487;0.0098852311873539;low
0.7816666666666666;0.1666666666666666;0.22261190987604138;0.0098798977836843;low
0.7816666666666666;0.3333333333333333;0.25001277253645077;0.0098683997231044;low
0.7816666666666666;0.5;0.27732117011356866;0.0099035240188658;low
0.7816666666666666;0.6666666666666666;0.2967969953632898;0.0099282130269565;low
0.7816666666666666;0.8333333333333333;0.31939416285231875;0.0091516810053151;low
0.7816666666666666;1.0;0.3472752319332998;0.0148926732884666;low
0.7816666666666666;1.1666666666666663;0.3712203033427828;0.0182625500193574;low
0.7816666666666666;1.3333333333333333;0.3917878269496288;0.016263040967718;low
0.7816666666666666;1.5;0.41556071187279736;0.0169533800261031;low
0.7816666666666666;1.6666666666666663;0.4329063039980783;0.0239371972035539;low
0.7816666666666666;1.8333333333333333;0.44894600146422886;0.0243577243371798;low
0.7816666666666666;2.0;0.4673297864725095;0.0268696004939717;low
0.7816666666666666;2.1666666666666665;0.48221551650396827;0.0337476436622378;low
0.7816666666666666;2.333333333333333;0.4914373610492053;0.0388994711610205;low
0.7816666666666666;2.5;0.5040911550384728;0.0374725400398899;low
0.7816666666666666;2.6666666666666665;0.5127364463401509;0.0434762099920383;low
0.7816666666666666;2.833333333333333;0.5225186814055514;0.0500192961147223;low
0.7816666666666666;3.0;0.5303414618498535;0.0563331935131705;low
0.7816666666666666;3.1666666666666665;0.5339035622057768;0.0602727988959618;low
0.7816666666666666;3.333333333333333;0.537400401352946;0.0601641753361936;low
0.7816666666666666;3.5;0.5473277871937096;0.0664457137211268;low
0.7816666666666666;3.6666666666666665;0.5520398939359742;0.0730242897020518;low
0.7816666666666666;3.833333333333333;0.5552132524436865;0.0796096053503849;low
0.7816666666666666;4.0;0.5599002193271011;0.0857770560240836;low
0.7875;0.0;0.19215386701932385;0.0097747514082066;low
0.7875;0.1666666666666666;0.21911218205527494;0.0097710534283759;low
0.7875;0.3333333333333333;0.24712761309989623;0.0097572773621456;low
0.7875;0.5;0.274317867952542;0.009797501955781;low
0.7875;0.6666666666666666;0.2939727460874005;0.0098256808281505;low
0.7875;0.8333333333333333;0.3158443612266896;0.0089390137711944;low
0.7875;1.0;0.3437485783858521;0.0154953863513063;low
0.7875;1.1666666666666663;0.3665764496049057;0.0194736076176623;low
0.7875;1.3333333333333333;0.3851576759525445;0.0173486806736277;low
0.7875;1.5;0.4083793111264026;0.0181202374729776;low
0.7875;1.6666666666666663;0.42513489771412605;0.0261310276215693;low
0.7875;1.8333333333333333;0.44065931231081196;0.0265548719987837;low
0.7875;2.0;0.45828353173486663;0.0297351131954115;low
0.7875;2.1666666666666665;0.4728494092511458;0.0378835172038405;low
0.7875;2.333333333333333;0.48221929400369284;0.0437406506229523;low
0.7875;2.5;0.49416527630873813;0.0423500255158628;low
0.7875;2.6666666666666665;0.5036193308233459;0.0492493472713675;low
0.7875;2.833333333333333;0.5138312656186127;0.056703481706335;low
0.7875;3.0;0.5216771889570591;0.0640529784885559;low
0.7875;3.1666666666666665;0.5256262735590307;0.0687355359109632;low
0.7875;3.333333333333333;0.5300766520687721;0.0685878870370692;low
0.7875;3.5;0.5406002511071293;0.075780148702492;low
0.7875;3.6666666666666665;0.5461071644346142;0.0833224325087369;low
0.7875;3.833333333333333;0.5501833724885391;0.0908067712203596;low
0.7875;4.0;0.5552862134358519;0.0979762117521411;low
0.7933333333333333;0.0;0.18682680643594884;0.0097988254967985;low
0.7933333333333333;0.1666666666666666;0.21429748811388527;0.0097983204824186;low
0.7933333333333333;0.3333333333333333;0.24287976360207852;0.0097826054033584;low
0.7933333333333333;0.5;0.2700742952430175;0.0098259280103622;low
0.7933333333333333;0.6666666666666666;0.2902177836972356;0.0098561398532273;low
0.7933333333333333;0.8333333333333333;0.3117227036473628;0.008904974519191;low
0.7933333333333333;1.0;0.33971729062355305;0.0159404498749018;low
0.7933333333333333;1.1666666666666663;0.3617333836102674;0.020416760535675;low
0.7933333333333333;1.3333333333333333;0.37881078753377273;0.0183896677168766;low
0.7933333333333333;1.5;0.4016077475154146;0.0191904729552073;low
0.7933333333333333;1.6666666666666663;0.41803905734022173;0.0278423218688312;low
0.7933333333333333;1.8333333333333333;0.43331137097961836;0.0282300552842939;low
0.7933333333333333;2.0;0.45037436512006485;0.0320242381257693;low
0.7933333333333333;2.1666666666666665;0.4646731995410769;0.0411230614007967;low
0.7933333333333333;2.333333333333333;0.47416741573034893;0.0473920215027678;low
0.7933333333333333;2.5;0.4855282146218642;0.046278341556131;low
0.7933333333333333;2.6666666666666665;0.4956528792512852;0.0537542616590306;low
0.7933333333333333;2.833333333333333;0.5062247274344588;0.0617298733336482;low
0.7933333333333333;3.0;0.514079228451252;0.0698442113852987;low
0.7933333333333333;3.1666666666666665;0.5183432033980845;0.0751658028912753;low
0.7933333333333333;3.333333333333333;0.5235481939761029;0.0749697278299661;low
0.7933333333333333;3.5;0.5342891783262232;0.0827256833182135;low
0.7933333333333333;3.6666666666666665;0.5402772558772386;0.0908695532715624;low
0.7933333333333333;3.833333333333333;0.5449528823561861;0.0988848263738675;low
0.7933333333333333;4.0;0.5502559868421687;0.1066742271612406;low
0.7991666666666666;0.0;0.1801963696796647;0.0099574519034837;low
0.7991666666666666;0.1666666666666666;0.20816338238123147;0.0099616971703201;low
0.7991666666666666;0.3333333333333333;0.23726512366577118;0.0099443821934058;low
0.7991666666666666;0.5;0.26458669492976566;0.0099888003542584;low
0.7991666666666666;0.6666666666666666;0.2855295996059651;0.0100195881642949;low
0.7991666666666666;0.8333333333333333;0.3070274916249387;0.0090495661576616;low
0.7991666666666666;1.0;0.3351798912549273;0.0162278974564292;low
0.7991666666666666;1.1666666666666663;0.3566904107916041;0.0210921298210651;low
0.7991666666666666;1.3333333333333333;0.3727485264064414;0.0193860243002552;low
0.7991666666666666;1.5;0.39524813151732474;0.020164135947306;low
0.7991666666666666;1.6666666666666663;0.4116224228192518;0.029071475889225;low
0.7991666666666666;1.8333333333333333;0.42690742420272915;0.0293836935247104;low
0.7991666666666666;2.0;0.4436091622324085;0.0337376081077964;low
0.7991666666666666;2.1666666666666665;0.45769436081026244;0.043467670560356;low
0.7991666666666666;2.333333333333333;0.4672889593401036;0.0498556723602327;low
0.7991666666666666;2.5;0.4781885812925694;0.0492592790307217;low
0.7991666666666666;2.6666666666666665;0.48884419911111315;0.0569937008607862;low
0.7991666666666666;2.833333333333333;0.49970545950928486;0.0651024845337507;low
0.7991666666666666;3.0;0.5075538958951837;0.0737122776253926;low
0.7991666666666666;3.1666666666666665;0.5120600019696437;0.079569904798097;low
0.7991666666666666;3.333333333333333;0.5178190836077934;0.0793159842953315;low
0.7991666666666666;3.5;0.5283966452832263;0.087290332862461;low
0.7991666666666666;3.6666666666666665;0.5345506633727775;0.0956756954030803;low
0.7991666666666666;3.833333333333333;0.5395209867858302;0.1038559761292258;low
0.7991666666666666;4.0;0.5448079268811016;0.1118858725497613;low
0.8049999999999999;0.0;0.17225655907011483;0.0102506204175376;low
0.8049999999999999;0.1666666666666666;0.20070419888117522;0.0102611728538596;low
0.8049999999999999;0.3333333333333333;0.23027827179025154;0.0102425971720346;low
0.8049999999999999;0.5;0.257850206943417;0.0102861085116338;low
0.8049999999999999;0.6666666666666666;0.2799050608507918;0.0103160153623345;low
0.8049999999999999;0.8333333333333333;0.30175678971550585;0.0093727763325409;low
0.8049999999999999;1.0;0.33013471689681045;0.0163577507945548;low
0.8049999999999999;1.1666666666666663;0.35144680765687086;0.0214998021503551;low
0.8049999999999999;1.3333333333333333;0.3669721967075102;0.0203377716737823;low
0.8049999999999999;1.5;0.38930244623464966;0.0210412714576179;low
0.8049999999999999;1.6666666666666663;0.40588828742568883;0.0298187740564685;low
0.8049999999999999;1.8333333333333333;0.4214520471449434;0.0300160754816419;low
0.8049999999999999;2.0;0.4379938076565379;0.0348756967598817;low
0.8049999999999999;2.1666666666666665;0.4519192759532806;0.0449183536930541;low
0.8049999999999999;2.333333333333333;0.46159010760233055;0.0511330122112563;low
0.8049999999999999;2.5;0.47215369888325687;0.0512941967202349;low
0.8049999999999999;2.6666666666666665;0.48319936867062874;0.0589696404112393;low
0.8049999999999999;2.833333333333333;0.49427894397114885;0.0668240078467684;low
0.8049999999999999;3.0;0.5021066184818351;0.0756607735089075;low
0.8049999999999999;3.1666666666666665;0.5067815466033136;0.0819521589418949;low
0.8049999999999999;3.333333333333333;0.5128928826590443;0.08163093686249;low
0.8049999999999999;3.5;0.5229245917240473;0.0894793637759184;low
0.8049999999999999;3.6666666666666665;0.5289278735118337;0.0977472530772763;low
0.8049999999999999;3.833333333333333;0.5338868595334186;0.1057277294520768;low
0.8049999999999999;4.0;0.5389402861643394;0.1136199953353084;low
0.8108333333333333;0.0;0.16300018920779616;0.0106783121679793;low
0.8108333333333333;0.1666666666666666;0.19191304465769227;0.0106967280329545;low
0.8108333333333333;0.3333333333333333;0.22191245864952344;0.0106772308729375;low
0.8108333333333333;0.5;0.24985886267393784;0.010717833360011;low
0.8108333333333333;0.6666666666666666;0.2733404073982695;0.0107454025880288;low
0.8108333333333333;0.8333333333333333;0.2959084244929712;0.0098745774286619;low
0.8108333333333333;1.0;0.32457991738659947;0.0163300196914856;low
0.8108333333333333;1.1666666666666663;0.34600182165615256;0.0216398298428466;low
0.8108333333333333;1.3333333333333333;0.36148304162698686;0.0212449301352711;low
0.8108333333333333;1.5;0.3837725465781956;0.021821920030919;low
0.8108333333333333;1.6666666666666663;0.4008395955378705;0.030084389256513;low
0.8108333333333333;1.8333333333333333;0.41694913909610937;0.0301273594378376;low
0.8108333333333333;2.0;0.433533188201157;0.0354388186600519;low
0.8108333333333333;2.1666666666666665;0.44735322960415974;0.0454757350570083;low
0.8108333333333333;2.333333333333333;0.45707598558932316;0.0512247715385546;low
0.8108333333333333;2.5;0.4674295915212005;0.0523840220923295;low
0.8108333333333333;2.6666666666666665;0.4787234297791725;0.0596832851852168;low
0.8108333333333333;2.833333333333333;0.48994974629703086;0.0668958175144662;low
0.8108333333333333;3.0;0.4977419290334333;0.0756915104139295;low
0.8108333333333333;3.1666666666666665;0.5025119366759083;0.0823149003000627;low
0.8108333333333333;3.333333333333333;0.50877265504004;0.0819168651064312;low
0.8108333333333333;3.5;0.5178748198535171;0.0892953012850838;low
0.8108333333333333;3.6666666666666665;0.5234093643099927;0.0970869819318969;low
0.8108333333333333;3.833333333333333;0.5280496432075082;0.1045029132340646;low
0.8108333333333333;4.0;0.5326511818413474;0.1118795389739431;low
0.8166666666666667;0.0;0.15241887873163698;0.0112404996250914;low
0.8166666666666667;0.1666666666666666;0.18178179166997996;0.0112683343472486;low
0.8166666666666667;0.3333333333333333;0.21215959876321613;0.011248254925343;low
0.8166666666666667;0.5;0.24060557819460196;0.0112839471318095;low
0.8166666666666667;0.6666666666666666;0.265831248914695;0.0113077225232626;low
0.8166666666666667;0.8333333333333333;0.28947998339654984;0.0105549265727074;low
0.8166666666666667;1.0;0.31851345490715305;0.0161447020538949;low
0.8166666666666667;1.1666666666666663;0.34035467104342154;0.0215122308690263;low
0.8166666666666667;1.3333333333333333;0.35628224305500056;0.0221075190308707;low
0.8166666666666667;1.5;0.3786601585043084;0.0225061177507631;low
0.8166666666666667;1.6666666666666663;0.3964789406493659;0.0298683829376491;low
0.8166666666666667;1.8333333333333333;0.4134019198053554;0.0297175732468205;low
0.8166666666666667;2.0;0.43023118729714693;0.0354271294549333;low
0.8166666666666667;2.1666666666666665;0.4440004017561495;0.0451400544947916;low
0.8166666666666667;2.333333333333333;0.453750654588771;0.0501310028158071;low
0.8166666666666667;2.5;0.46402097694609545;0.0525292518319968;low
0.8166666666666667;2.6666666666666665;0.47542038190538577;0.0591350703200296;low
0.8166666666666667;2.833333333333333;0.48672151022132426;0.0653179708582779;low
0.8166666666666667;3.0;0.49446346099689886;0.0738045169131985;low
0.8166666666666667;3.1666666666666665;0.4992544893850843;0.0806584843948605;low
0.8166666666666667;3.333333333333333;0.5054609643438797;0.0801740505705137;low
0.8166666666666667;3.5;0.5132489935423552;0.0867379330677125;low
0.8166666666666667;3.6666666666666665;0.5179956051522034;0.0936940036838673;low
0.8166666666666667;3.833333333333333;0.5220084490991832;0.1001796776719441;low
0.8166666666666667;4.0;0.5259385948043716;0.1066615492587556;low
0.8225;0.0;0.1405030407271242;0.0119371466026371;low
0.8225;0.1666666666666666;0.1703010672562963;0.0119759545784232;low
0.8225;0.3333333333333333;0.20101026053915097;0.0119556320563323;low
0.8225;0.5;0.2300821462355984;0.0119844134165803;low
0.8225;0.6666666666666666;0.2573725610012338;0.0120029393932979;low
0.8225;0.8333333333333333;0.2824688134533379;0.0114137656377932;low
0.8225;1.0;0.311933103024286;0.0158017838927247;low
0.8225;1.1666666666666663;0.33450454473313534;0.0211169888534541;low
0.8225;1.3333333333333333;0.35137092124675817;0.0229255567555817;low
0.8225;1.5;0.3739668783061892;0.0230938962415685;low
0.8225;1.6666666666666663;0.39280856361974587;0.0291707051283174;low
0.8225;1.8333333333333333;0.41081292645801404;0.0287866143416219;low
0.8225;2.0;0.42809068055159666;0.034840625913671;low
0.8225;2.1666666666666665;0.44186386272176625;0.043911167562886;low
0.8225;2.333333333333333;0.4516171072860317;0.0478510805453144;low
0.8225;2.5;0.4619312602906341;0.0517299521256247;low
0.8225;2.6666666666666665;0.473293177413676;0.0573246615486332;low
0.8225;2.833333333333333;0.4845969536772581;0.0620892083367964;low
0.8225;3.0;0.49227394443720834;0.0699980388075022;low
0.8225;3.1666666666666665;0.49701173633347767;0.0769812877317258;low
0.8225;3.333333333333333;0.5029598717303807;0.0764007771151782;low
0.8225;3.5;0.5090486375959629;0.0818043089445647;low
0.8225;3.6666666666666665;0.5126870567382353;0.08756380465805;low
0.8225;3.833333333333333;0.5157623570060269;0.0927514927474857;low
0.8225;4.0;0.5188003688372337;0.0979571679982912;low
0.8283333333333333;0.0;0.12750580691314656;0.0128204783304653;low
0.8283333333333333;0.1666666666666666;0.15767418504895592;0.0128698154144933;low
0.8283333333333333;0.3333333333333333;0.18862387231993866;0.0128499400852512;low
0.8283333333333333;0.5;0.21837909055364227;0.0128702295757774;low
0.8283333333333333;0.6666666666666666;0.24791528219814282;0.0128824218315974;low
0.8283333333333333;0.8333333333333333;0.2746861132215132;0.0124910733227187;low
0.8283333333333333;1.0;0.3045908667824786;0.0154249648718685;low
0.8283333333333333;1.1666666666666663;0.32810841682937586;0.0205986073610133;low
0.8283333333333333;1.3333333333333333;0.3462807797390413;0.0237800963487159;low
0.8283333333333333;1.5;0.36917522621426;0.0236800509304356;low
0.8283333333333333;1.6666666666666663;0.38922132819202726;0.0281798980302689;low
0.8283333333333333;1.8333333333333333;0.4084844240606561;0.0275377004064108;low
0.8283333333333333;2.0;0.42635387339138786;0.0338696130450889;low
0.8283333333333333;2.1666666666666665;0.440171517311281;0.0420444601055917;low
0.8283333333333333;2.333333333333333;0.4499102906942424;0.0447297568101416;low
0.8283333333333333;2.5;0.46037315828920605;0.0502389144247685;low
0.8283333333333333;2.6666666666666665;0.4715828164472499;0.0545793153085452;low
0.8283333333333333;2.833333333333333;0.4828301339449284;0.0576338127723449;low
0.8283333333333333;3.0;0.4904384513831705;0.0647546306069577;low
0.8283333333333333;3.1666666666666665;0.4950766475776757;0.0717816954229002;low
0.8283333333333333;3.333333333333333;0.5006172427840119;0.0710989450586963;low
0.8283333333333333;3.5;0.5047463807133207;0.0750793622830446;low
0.8283333333333333;3.6666666666666665;0.5070583505198484;0.0793645724170237;low
0.8283333333333333;3.833333333333333;0.5089823948910547;0.0829884682681927;low
0.8283333333333333;4.0;0.5109864664235075;0.0866395928873912;low
0.8341666666666666;0.0;0.11462561722090465;0.0141288518020938;low
0.8341666666666666;0.1666666666666666;0.1448703934529544;0.0141791619775762;low
0.8341666666666666;0.3333333333333333;0.17576890556222602;0.0141620258969095;low
0.8341666666666666;0.5;0.20594381577238194;0.014174152926687;low
0.8341666666666666;0.6666666666666666;0.23725428371252957;0.0141806182646372;low
0.8341666666666666;0.8333333333333333;0.2652775978527768;0.0139694335001713;low
0.8341666666666666;1.0;0.29535992454950655;0.0155787426998302;low
0.8341666666666666;1.1666666666666663;0.31959957040890785;0.0206166099755892;low
0.8341666666666666;1.3333333333333333;0.33886630986436117;0.0250407817122977;low
0.8341666666666666;1.5;0.3619135028288142;0.0246969038110487;low
0.8341666666666666;1.6666666666666663;0.38293523177746513;0.0277568870198096;low
0.8341666666666666;1.8333333333333333;0.403221821072345;0.0268990333745129;low
0.8341666666666666;2.0;0.421552367989904;0.0333830325921245;low
0.8341666666666666;2.1666666666666665;0.43538931013042986;0.0407073054801109;low
0.8341666666666666;2.333333333333333;0.4451284375030981;0.0423454081764064;low
0.8341666666666666;2.5;0.45574286713393036;0.0492109388612071;low
0.8341666666666666;2.6666666666666665;0.4668152337012422;0.0523966040197249;low
0.8341666666666666;2.833333333333333;0.4780069865730351;0.0538981064798457;low
0.8341666666666666;3.0;0.4855930308957392;0.0602903576778067;low
0.8341666666666666;3.1666666666666665;0.49021293678670486;0.0673481726072643;low
0.8341666666666666;3.333333333333333;0.4954478508509755;0.0665735261971055;low
0.8341666666666666;3.5;0.49792582579152145;0.0692549823249321;low
0.8341666666666666;3.6666666666666665;0.4991617768731817;0.072178094381716;low
0.8341666666666666;3.833333333333333;0.5001660788809675;0.074450113922796;low
0.8341666666666666;4.0;0.5013599016211113;0.0767534133638116;low
0.84;0.0;0.10201308352519253;0.015891388185131;low
0.84;0.1666666666666666;0.13200942425473605;0.0159319983307137;low
0.84;0.3333333333333333;0.16253773136768557;0.0159200890041637;low
0.84;0.5;0.19282664524888596;0.0159246197272458;low
0.84;0.6666666666666666;0.22535604887014268;0.0159261740451144;low
0.84;0.8333333333333333;0.2541273267539946;0.0158710793566581;low
0.84;1.0;0.28408895490826536;0.0163326635346742;low
0.84;1.1666666666666663;0.3087716195814548;0.0212522949499029;low
0.84;1.3333333333333333;0.3288498200330712;0.0267529278609382;low
0.84;1.5;0.35187539610795554;0.0261975302619221;low
0.84;1.6666666666666663;0.37359383387918293;0.0280079354343908;low
0.84;1.8333333333333333;0.39461874934051516;0.0269852507169533;low
0.84;2.0;0.41324643747173967;0.0334881414663466;low
0.84;2.1666666666666665;0.4270692932573111;0.0400440417445408;low
0.84;2.333333333333333;0.43682761416078225;0.0408936562887558;low
0.84;2.5;0.4475841663896828;0.0487886871320103;low
0.84;2.6666666666666665;0.45854994274224425;0.0509619293295341;low
0.84;2.833333333333333;0.46969427848303724;0.051123748793763;low
0.84;3.0;0.47731073857199796;0.0568806786771931;low
0.84;3.1666666666666665;0.48200969996331483;0.0639650910100576;low
0.84;3.333333333333333;0.48707153545913223;0.063110999478131;low
0.84;3.5;0.4882751523152799;0.0646665039259949;low
0.84;3.6666666666666665;0.4887429999136131;0.0663891592247711;low
0.84;3.833333333333333;0.48911425418138355;0.0675821316228238;low
0.84;4.0;0.48976726376578855;0.068806485347463;low
0.84;4.0;0.295976153736;-0.0119114315628;mid
0.825;4.0;0.419126071988;-0.0384344612938;mid
0.808;4.0;0.455416090397;-0.0386125978541;mid
0.787;4.0;0.466629790256;-0.0340606521377;mid
0.763;4.0;0.458417854079;-0.0315853493313999;mid
0.734;4.0;0.4478826025499999;-0.0328046765916;mid
0.7;4.0;0.438414950408;-0.0348406904028;mid
0.84;3.578;0.2720053096729999;-0.0106749876565;mid
0.825;3.578;0.393186166981;-0.0396621279774999;mid
0.808;3.578;0.4252992381919999;-0.0396303161257;mid
0.787;3.578;0.430444351946;-0.0355386492421;mid
0.763;3.578;0.4221446008489999;-0.0342260068108999;mid
0.734;3.578;0.413195883076;-0.0357999544674999;mid
0.7;3.578;0.4051787523119999;-0.037437074381;mid
0.84;3.079;0.26257794676;-0.0146908219228;mid
0.825;3.079;0.360064808949;-0.0409276069035;mid
0.808;3.079;0.3855501958840001;-0.0408010908499;mid
0.787;3.079;0.386402009465;-0.0376664348753999;mid
0.763;3.079;0.3791225709310001;-0.0375589309510999;mid
0.734;3.079;0.372180709974;-0.039170900831;mid
0.7;3.079;0.365809749177;-0.0403186937214;mid
0.84;2.49;0.23669841615;-0.0173801654979;mid
0.825;2.49;0.3161084350979999;-0.0420244448665999;mid
0.808;2.49;0.334672711316;-0.0423558719178;mid
0.787;2.49;0.333553749947;-0.0407012646617;mid
0.763;2.49;0.3284880024609999;-0.0415511340154;mid
0.734;2.49;0.323872564641;-0.0428294649038;mid
0.7;2.49;0.3192975155929999;-0.0435188296279;mid
0.825;1.794;0.25769500857;-0.0428588511442;mid
0.808;1.794;0.271536491553;-0.0446801651696;mid
0.787;1.794;0.271068236893;-0.0447882547903;mid
0.763;1.794;0.269085571197;-0.0459561014742;mid
0.734;1.794;0.266934324542;-0.0467742747738999;mid
0.7;1.794;0.264348768715;-0.0471066503194999;mid
0.84;0.971;0.113190046392;-0.019623701753;mid
0.825;0.971;0.182930904639;-0.0434055186619;mid
0.808;0.971;0.195442923766;-0.0480234156026;mid
0.787;0.971;0.1982007754719999;-0.0496231591581;mid
0.763;0.971;0.199403686421;-0.0506318004445;mid
0.734;0.971;0.199814939628;-0.0511217042442999;mid
0.7;0.971;0.1994678404479999;-0.0511768756106999;mid
0.84;0.0;0.0665256521332999;-0.0299994937539999;mid
0.825;0.0;0.0938130118391999;-0.0440114998625;mid
0.808;0.0;0.105949218549;-0.0519036406022999;mid
0.787;0.0;0.1132921857049999;-0.0548645958002;mid
0.763;0.0;0.117643380622;-0.055748681472;mid
0.734;0.0;0.120839069518;-0.0560065766656;mid
0.7;0.0;0.1230370794889999;-0.0558259253585;mid
0.813;1.216;0.2912198827;-0.07043695798;cfd
0.81;2.488;0.4106943817;-0.06457562188;cfd
0.815;0.469;0.2141478475;-0.07228950167;cfd
0.762;1.09;0.2777656942;-0.07033104477;cfd
0.819;3.47;0.3777581289;-0.04699359425;cfd
0.798;2.641;0.4288082837;-0.06090278971;cfd
0.776;2.416;0.4002336187;-0.05893226571;cfd
0.793;3.237;0.481269933;-0.05666774824;cfd
0.746;0.939;0.2625649783;-0.0710979509;cfd
0.773;1.329;0.3008496599;-0.06846594377;cfd
0.703;3.961;0.5052516566;-0.04861517713;cfd
0.749;2.154;0.3683961533;-0.06205988786;cfd
0.728;3.732;0.4956052597;-0.04893425927;cfd
0.732;1.175;0.2810350495;-0.06922220863;cfd
0.786;1.037;0.2763485822;-0.07074105237;cfd
0.837;1.619;0.174401382;-0.0212773943;cfd
0.768;3.695;0.5112155394;-0.04870613419;cfd
0.718;0.039;0.1843218988;-0.07571642046;cfd
0.781;0.355;0.2133351183;-0.07591129912;cfd
0.708;0.573;0.2280738421;-0.07216160101;cfd
0.823;0.414;0.19053965;-0.06468856734;cfd
0.722;1.737;0.326978922;-0.06536852256;cfd
0.733;2.734;0.4135301982;-0.05765033095;cfd
0.701;0.866;0.2515818411;-0.07019641117;cfd
0.752;0.114;0.1914686655;-0.07666234755;cfd
0.831;1.55;0.1986725048;-0.03349907649;cfd
0.783;0.505;0.2271019864;-0.07484864756;cfd
0.817;3.828;0.404773097;-0.04664953978;cfd
0.765;3.04;0.4516565098;-0.05353533233;cfd
0.751;2.261;0.3782638199;-0.06106256856;cfd
0.72;3.184;0.4472804888;-0.05436958942;cfd
0.804;1.928;0.3630500128;-0.06605079992;cfd
0.825;3.559;0.3624550238;-0.04225417622;cfd
0.739;3.62;0.490626881;-0.04923398108;cfd
0.757;2.933;0.4387693903;-0.05462737684;cfd
0.714;0.698;0.2390343419;-0.07166457854;cfd
0.714;2.807;0.4145223723;-0.05772011449;cfd
0.745;2.105;0.363119092;-0.06257754298;cfd
0.801;3.295;0.4833970117;-0.05872333482;cfd
0.778;1.658;0.3318171703;-0.06554389294;cfd
0.742;1.826;0.3384636055;-0.06483315206;cfd
0.754;1.425;0.3059957377;-0.06782303661;cfd
0.794;1.943;0.3631513814;-0.06405382622;cfd
0.821;0.173;0.1700565979;-0.06643608289;cfd
0.79;3.378;0.4931095374;-0.05513020093;cfd
0.725;2.047;0.3536531327;-0.06325216108;cfd
0.774;2.696;0.4247870299;-0.0565601462;cfd
0.705;3.873;0.4988352722;-0.04925317857;cfd
0.741;0.784;0.2486907822;-0.07198077991;cfd
0.833;1.454;0.1831017035;-0.02981862128;cfd
0.735;2.88;0.4264822653;-0.05627188718;cfd
0.737;0.819;0.2512949382;-0.07164017988;cfd
0.766;2.3;0.3861292321;-0.06008131158;cfd
0.758;3.109;0.4546217345;-0.05301218287;cfd
0.771;2.57;0.4121882369;-0.05756897493;cfd
0.835;0.246;0.187752799;-0.06245669463;cfd
